Dates,MXWO Index,UKX Index,IBOV Index,SPTSX Index,IMOEX Index,MXWD Index,KOSPI Index,ASE Index,FTSEMIB Index,SPX Index,SHCOMP Index
1993/7/19,567.57,2842.9,59.2,3867.74,#N/A N/A,141.43,749.38,818.64,#N/A N/A,446.03,836.98
1993/7/20,566.77,2823.9,62.3,3876.14,#N/A N/A,141.25,749.86,813.67,#N/A N/A,447.31,808.21
1993/7/21,566.61,2814.1,62.3,3867.38,#N/A N/A,141.21,751.94,821.06,#N/A N/A,447.18,811.74
1993/7/22,566.62,2820.1,61.7,3838.5,#N/A N/A,141.18,746.56,830.64,#N/A N/A,444.51,815.53
1993/7/23,565.82,2827.7,63.5,3830.19,#N/A N/A,141.04,741.81,838.63,#N/A N/A,447.1,813.54
1993/7/26,569.37,2844.2,62.5,3869.49,#N/A N/A,141.89,745.07,853.76,#N/A N/A,449.09,787.81
1993/7/27,571.41,2879.4,62,3911.6,#N/A N/A,142.38,750.48,846.74,#N/A N/A,448.24,791.62
1993/7/28,571.72,2884.2,63.8,3923.1,#N/A N/A,142.47,749.03,838.67,#N/A N/A,447.19,798.33
1993/7/29,577.35,2917.6,65.5,3957.55,#N/A N/A,143.88,743.21,844.58,#N/A N/A,450.24,806.67
1993/7/30,578.02,2926.5,65.6,3967.23,#N/A N/A,144.01,730.5,850.73,#N/A N/A,448.13,881.07
1993/8/2,579.23,2941.7,62.7,3967.23,#N/A N/A,144.33,719.45,866.9,#N/A N/A,450.15,843.27
1993/8/3,582.36,2945,62.6,3976.5,#N/A N/A,145.07,721.54,884.91,#N/A N/A,449.27,832.72
1993/8/4,584.27,2941.3,61.8,3988.54,#N/A N/A,145.54,720.02,878.09,#N/A N/A,448.54,850.54
1993/8/5,583,2943.4,62.7,3947.58,#N/A N/A,145.23,732.05,875.66,#N/A N/A,448.13,849.3
1993/8/6,583.46,2969.8,64.2,3959.96,#N/A N/A,145.35,721.48,890.95,#N/A N/A,448.68,855.52
1993/8/9,585.4,2986.4,64.3,4002.2,#N/A N/A,145.8,709.59,916.25,#N/A N/A,450.72,885.27
1993/8/10,583.7,2971.6,67.5,4028.44,#N/A N/A,145.4,719.44,912.08,#N/A N/A,449.45,862.08
1993/8/11,588.08,3006.1,69.9,4015.89,#N/A N/A,146.49,723.65,921.4,#N/A N/A,450.46,883.02
1993/8/12,589.12,3009.1,73.7,4008.97,#N/A N/A,146.75,725.94,920.48,#N/A N/A,448.96,917.04
1993/8/13,590.36,3010.1,72.7,4014.62,#N/A N/A,147.08,693.57,944.44,#N/A N/A,450.14,947.26
1993/8/16,595.57,3008.3,77.3,4020.2,#N/A N/A,148.38,691.67,942.75,#N/A N/A,452.38,1023.87
1993/8/17,596.86,3025,80.2,4032.51,#N/A N/A,148.75,688.94,921.84,#N/A N/A,453.13,974.11
1993/8/18,600.59,3073.6,79.5,4069.31,#N/A N/A,149.66,713.18,910.52,#N/A N/A,456.04,947.93
1993/8/19,602,3065.5,85.1,4069.59,#N/A N/A,150.08,737.97,909.6,#N/A N/A,456.43,968.51
1993/8/20,594.55,3057.6,88.3,4077.18,#N/A N/A,148.36,729.86,903.28,#N/A N/A,456.16,946.54
1993/8/23,593.61,3042,89.9,4091.76,#N/A N/A,148.15,727.06,868.53,#N/A N/A,455.23,893.23
1993/8/24,594.76,3049.3,90.6,4112.24,#N/A N/A,148.42,715.03,880.9,#N/A N/A,459.77,894.44
1993/8/25,593.17,3079.2,91.5,4122.92,#N/A N/A,148.03,705.1,870.38,#N/A N/A,460.13,911.4
1993/8/26,596.21,3079.2,97.3,4115.6,#N/A N/A,148.84,695.74,887.21,#N/A N/A,461.04,903.91
1993/8/27,599.88,3100.6,97.3,4133.4,#N/A N/A,149.73,685.87,900.04,#N/A N/A,460.54,894.59
1993/8/30,601.55,3100.6,99.8,4138.76,#N/A N/A,150.12,672.12,886.42,#N/A N/A,461.9,899.27
1993/8/31,603.56,3100,96.4,4137.55,#N/A N/A,150.58,664.88,873.6,#N/A N/A,463.56,895.68
1993/9/1,602.02,3085.1,102.6,4143.74,#N/A N/A,150.27,674.86,853.91,#N/A N/A,463.15,893.97
1993/9/2,600.23,3072.6,109.9,4137.09,#N/A N/A,149.91,678.03,857.92,#N/A N/A,461.3,901.39
1993/9/3,600.76,3057.3,111.8,4125.59,#N/A N/A,150.04,680.36,872.8,#N/A N/A,461.34,922.69
1993/9/6,605.21,3059,116.2,4125.59,#N/A N/A,151.16,675.77,846.7,#N/A N/A,461.34,947.53
1993/9/7,602.01,3038.6,116.2,4023.71,#N/A N/A,150.41,690.95,820.9,#N/A N/A,458.52,909.04
1993/9/8,596.99,3035.4,117.5,3952.87,#N/A N/A,149.21,683.6,861.15,#N/A N/A,456.65,909.13
1993/9/9,600.03,3031.2,118.2,4009.32,#N/A N/A,149.92,696.14,801.8,#N/A N/A,457.5,901.66
1993/9/10,598.22,3037,123.1,4001.69,#N/A N/A,149.5,696.76,806.22,#N/A N/A,461.72,903.56
1993/9/13,600.69,3024.8,123.2,3971.77,#N/A N/A,150.07,700.75,791.38,#N/A N/A,462.06,879.24
1993/9/14,598.92,3028,120.3,3972.12,#N/A N/A,149.6,695.37,762.01,#N/A N/A,459.9,876.62
1993/9/15,599.58,2989.4,124,3967.89,#N/A N/A,149.76,691.44,765.26,#N/A N/A,461.6,880.78
1993/9/16,594.6,3003.9,127.8,3988.06,#N/A N/A,148.58,686.39,775.59,#N/A N/A,459.43,875.08
1993/9/17,595.9,3005.5,138.9,3978.31,#N/A N/A,148.93,688.34,785.39,#N/A N/A,458.83,881.41
1993/9/20,593.35,3004.5,138.1,3952.8,#N/A N/A,148.26,695.12,799.33,#N/A N/A,455.05,875
1993/9/21,591.11,3001.6,134.7,3937.33,#N/A N/A,147.66,694.66,791.79,#N/A N/A,452.95,890.23
1993/9/22,586.56,3007.5,136.2,3954.94,#N/A N/A,146.57,697.56,788.18,#N/A N/A,456.2,881.24
1993/9/23,587.18,3001.3,143,3970.86,#N/A N/A,146.78,703.49,805.39,#N/A N/A,457.74,884.02
1993/9/24,587.91,3005.2,142.7,3982.36,#N/A N/A,146.94,702.2,802.98,#N/A N/A,457.63,875.81
1993/9/27,591.29,3026.3,139.1,3983.82,#N/A N/A,147.74,717.83,827.93,#N/A N/A,461.8,880.98
1993/9/28,592.14,3036.9,143.8,3978.83,#N/A N/A,147.98,718.87,832.61,#N/A N/A,461.53,898.15
1993/9/29,591.96,3030.1,147.4,3983.16,#N/A N/A,147.95,718.87,827.76,#N/A N/A,460.11,886.12
1993/9/30,591.44,3037.5,146.6,3990.61,#N/A N/A,147.8,718.87,823.6,#N/A N/A,458.93,890.27
1993/10/1,592.52,3039.3,146.6,3988.22,#N/A N/A,148.08,718.87,828.46,#N/A N/A,461.29,0
1993/10/4,595,3067.7,147.2,4002.03,#N/A N/A,148.67,715.05,832.51,#N/A N/A,461.34,892.55
1993/10/5,597.51,3085.2,153.5,4014.11,#N/A N/A,149.34,717.71,838.39,#N/A N/A,461.2,885.86
1993/10/6,601.34,3100.8,159.1,4055.48,#N/A N/A,150.31,716.9,826.42,#N/A N/A,460.74,885.04
1993/10/7,599.9,3092.4,169.8,4060.79,#N/A N/A,150,717.82,825.1,#N/A N/A,459.18,887.62
1993/10/8,603.59,3108.6,172.9,4067.27,#N/A N/A,150.94,714.58,845.39,#N/A N/A,460.31,874.76
1993/10/11,603.27,3102.2,180.7,4067.27,#N/A N/A,150.98,722.09,831.05,#N/A N/A,460.88,868.38
1993/10/12,604.42,3094.7,180.7,4107.31,#N/A N/A,151.29,723.57,849.41,#N/A N/A,461.12,871.42
1993/10/13,602.44,3080.9,184.6,4111.79,#N/A N/A,150.94,740.39,874.62,#N/A N/A,461.49,859.7
1993/10/14,602.58,3086.3,187,4144.96,#N/A N/A,150.96,737.77,864.32,#N/A N/A,466.83,855.04
1993/10/15,607.1,3120.8,189.4,4182.58,#N/A N/A,152.09,734.67,862.29,#N/A N/A,469.5,856.92
1993/10/18,606.04,3137.6,171.4,4188.71,#N/A N/A,151.75,747.19,859.5,#N/A N/A,468.45,835.25
1993/10/19,603.46,3129.6,176.7,4174.68,#N/A N/A,151.12,741.24,852.42,#N/A N/A,466.21,839.6
1993/10/20,604.24,3156.3,166,4182.24,#N/A N/A,151.27,738.63,847.35,#N/A N/A,466.07,843.85
1993/10/21,604.02,3188.3,152.9,4163.2,#N/A N/A,151.15,741.1,862.97,#N/A N/A,465.36,832.25
1993/10/22,604.87,3199,166.9,4153.81,#N/A N/A,151.4,736.99,854.41,#N/A N/A,463.27,818.81
1993/10/25,606.55,3184.8,156.1,4155.26,#N/A N/A,151.69,742.48,845.97,#N/A N/A,464.2,784.97
1993/10/26,603.62,3165.3,164.4,4187.15,#N/A N/A,151.03,747.97,836.75,#N/A N/A,464.3,783.23
1993/10/27,600.72,3154.3,179.8,4197.48,#N/A N/A,150.4,744.86,830.55,#N/A N/A,464.61,778.38
1993/10/28,599.13,3163,177.5,4235.24,#N/A N/A,150,742.83,830.55,#N/A N/A,467.73,824.66
1993/10/29,606.77,3171,184.4,4255.54,#N/A N/A,151.92,742.72,833.61,#N/A N/A,467.83,814.82
1993/11/1,604.03,3164.4,203.6,4248,#N/A N/A,151.36,761.76,820.79,#N/A N/A,469.1,816.71
1993/11/2,605.27,3164.1,203.6,4250.31,#N/A N/A,151.69,759.42,812.81,#N/A N/A,468.44,812.67
1993/11/3,604.15,3162.3,201.5,4244.74,#N/A N/A,151.34,756.87,826.05,#N/A N/A,463.02,805.71
1993/11/4,596.81,3149,198.1,4213.73,#N/A N/A,149.54,766.55,825.08,#N/A N/A,457.49,804.26
1993/11/5,590.73,3085.6,201.3,4202.03,#N/A N/A,148.02,773.3,820.27,#N/A N/A,459.57,814.39
1993/11/8,593.27,3077.6,212.9,4216.45,#N/A N/A,148.67,775.47,819,#N/A N/A,460.21,836.99
1993/11/9,589.35,3096,213.4,4251.39,#N/A N/A,147.67,780.2,814.85,#N/A N/A,460.33,846.15
1993/11/10,591.16,3098.5,228.3,4269.53,#N/A N/A,148.31,777.89,818.72,#N/A N/A,463.72,833.17
1993/11/11,593.18,3099.7,232.8,4291.26,#N/A N/A,148.85,783.35,816.48,#N/A N/A,462.64,848.27
1993/11/12,597.33,3099.1,235.9,4302.78,#N/A N/A,149.9,791.47,815.99,#N/A N/A,465.39,865.97
1993/11/15,596.25,3093.3,235.9,4281.78,#N/A N/A,149.68,810.72,827.49,#N/A N/A,463.75,890.46
1993/11/16,597.65,3097.5,239.3,4257.2,#N/A N/A,150.05,802.65,832.57,#N/A N/A,466.74,880.33
1993/11/17,595,3120,250.5,4236.5,#N/A N/A,149.49,810.17,833.3,#N/A N/A,464.81,887.65
1993/11/18,595.35,3125.5,235.9,4234.74,#N/A N/A,149.6,822.63,843.55,#N/A N/A,463.62,903.07
1993/11/19,590.61,3108,249.8,4238.17,#N/A N/A,148.46,840.36,848.63,#N/A N/A,462.6,924.67
1993/11/22,581.79,3070.6,247.4,4200.17,#N/A N/A,146.26,834.58,862.22,#N/A N/A,459.13,949.77
1993/11/23,580.83,3069.3,258.4,4215.26,#N/A N/A,145.98,817.9,859.32,#N/A N/A,461.03,957.95
1993/11/24,581.65,3067.2,270.1,4223.34,#N/A N/A,146.22,828.98,865.71,#N/A N/A,462.36,953.23
1993/11/25,582.71,3093.1,276.4,4229.18,#N/A N/A,146.51,819.42,851.98,#N/A N/A,462.36,986.69
1993/11/26,577.66,3111.4,282.2,4220.61,#N/A N/A,145.34,810.04,841.42,#N/A N/A,463.06,965.39
1993/11/29,567.66,3135.8,276.5,4170.33,#N/A N/A,142.88,804.54,862.13,#N/A N/A,461.9,972.96
1993/11/30,571.49,3166.9,274,4180.21,#N/A N/A,143.76,811.06,863.01,#N/A N/A,461.79,984.93
1993/12/1,582,3233.2,267,4220.37,#N/A N/A,146.31,808.75,877.26,#N/A N/A,461.89,974.8
1993/12/2,585.31,3223.9,271.4,4226.32,#N/A N/A,147.16,801.17,896.99,#N/A N/A,463.11,972.8
1993/12/3,586.56,3234.2,288.9,4239.36,#N/A N/A,147.54,806.86,899.02,#N/A N/A,464.89,980.67
1993/12/6,587.58,3237.3,296.2,4235.99,#N/A N/A,147.87,826.49,913.15,#N/A N/A,466.43,995.72
1993/12/7,589.2,3237.3,293,4265.48,#N/A N/A,148.31,823.17,909.18,#N/A N/A,466.76,1022.34
1993/12/8,587.69,3277.4,291.2,4307.67,#N/A N/A,147.96,836.71,911.54,#N/A N/A,466.29,1009.67
1993/12/9,591.77,3271.6,284.7,4290.63,#N/A N/A,148.94,843.95,907.92,#N/A N/A,464.18,984.9
1993/12/10,593.83,3261.3,290.6,4280.3,#N/A N/A,149.46,861.72,912.43,#N/A N/A,463.93,978.57
1993/12/13,595.47,3254.6,294.3,4293.38,#N/A N/A,149.86,850.03,923.06,#N/A N/A,465.7,950.77
1993/12/14,589.95,3248.4,304.9,4244.43,#N/A N/A,148.55,857.2,936.9,#N/A N/A,463.06,925.2
1993/12/15,588.52,3278.8,301.2,4225.58,#N/A N/A,148.25,865.86,933.9,#N/A N/A,461.84,940.61
1993/12/16,593.52,3311.2,304.3,4216.17,#N/A N/A,149.5,870.72,924.31,#N/A N/A,463.34,908.08
1993/12/17,598.53,3337.1,309.4,4223.58,#N/A N/A,150.76,874.1,923.9,#N/A N/A,466.38,901.7
1993/12/20,593.65,3364.9,310,4223.64,#N/A N/A,149.6,848.63,910.94,#N/A N/A,465.85,783.79
1993/12/21,593.47,3342.4,329.7,4214.73,#N/A N/A,149.64,865.79,896.83,#N/A N/A,465.3,840.34
1993/12/22,596.75,3355.7,343.4,4226.85,#N/A N/A,150.51,868.6,903.81,#N/A N/A,467.32,821.19
1993/12/23,600.56,3396.5,349.2,4246.39,#N/A N/A,151.51,858.37,908.7,#N/A N/A,467.38,833.77
1993/12/24,599.06,3412.3,349.2,4246.39,#N/A N/A,151.18,861.42,904.69,#N/A N/A,467.38,834.39
1993/12/27,598.07,3412.3,359.3,4246.39,#N/A N/A,151.04,873.88,910,#N/A N/A,470.54,839.9
1993/12/28,601.34,3412.3,360.4,4288.85,#N/A N/A,151.87,866.18,935.17,#N/A N/A,470.94,839.57
1993/12/29,600.98,3462,373.6,4309.92,#N/A N/A,151.86,866.18,950.01,#N/A N/A,470.58,821.16
1993/12/30,598.73,3428.8,375.5,4329.88,#N/A N/A,151.34,866.18,945.16,#N/A N/A,468.64,826.23
1993/12/31,598.5,3418.4,375.5,4321.43,#N/A N/A,151.28,866.18,958.66,#N/A N/A,466.45,833.8
1994/1/3,598.88,3418.4,380.1,4321.43,#N/A N/A,151.34,879.32,990.21,#N/A N/A,465.44,833.9
1994/1/4,600.53,3408.5,400.5,4368.54,#N/A N/A,151.89,877.3,994.21,#N/A N/A,466.89,832.69
1994/1/5,602.61,3379.2,421,4401.08,#N/A N/A,152.54,886.93,1019.39,#N/A N/A,467.55,846.98
1994/1/6,601.97,3403,444.2,4425.43,#N/A N/A,152.36,893.17,1019.39,#N/A N/A,467.12,869.33
1994/1/7,605.91,3446,476.4,4420.66,#N/A N/A,153.26,895.25,1077.83,#N/A N/A,469.9,879.64
1994/1/10,611.19,3440.6,495.4,4453.21,#N/A N/A,154.47,873.04,1077.73,#N/A N/A,475.27,900.3
1994/1/11,608.11,3413.8,501.4,4447.43,#N/A N/A,153.79,881.02,1065.24,#N/A N/A,474.13,891.79
1994/1/12,606.06,3372,536.4,4454.69,#N/A N/A,153.29,886.31,1065.4,#N/A N/A,474.17,888.04
1994/1/13,601.44,3360,561.7,4479.9,#N/A N/A,152.16,898.66,1088.56,#N/A N/A,472.47,897.46
1994/1/14,609.33,3400.6,551.1,4489.14,#N/A N/A,154.03,879.03,1105.73,#N/A N/A,474.91,849.23
1994/1/17,608.46,3407.8,598.1,4544.24,#N/A N/A,153.9,863.25,1160.2,#N/A N/A,473.3,859.28
1994/1/18,610.61,3437,605.7,4561.9,#N/A N/A,154.43,873.06,1194.58,#N/A N/A,474.25,835.06
1994/1/19,615.77,3475.1,642,4562.9,#N/A N/A,155.73,887.16,1170.1,#N/A N/A,474.3,807.5
1994/1/20,616.36,3470,689.7,4542.38,#N/A N/A,155.99,878.29,1132.11,#N/A N/A,474.98,802.61
1994/1/21,617.42,3484.2,689.2,4501.94,#N/A N/A,156.26,870.2,1149.37,#N/A N/A,474.72,812.88
1994/1/24,608.15,3481.4,689.6,4465.8,#N/A N/A,154.07,887.96,1176.83,#N/A N/A,471.97,839.2
1994/1/25,610.03,3444,689.6,4456.21,#N/A N/A,154.4,892.06,1143.49,#N/A N/A,470.92,815.89
1994/1/26,615.49,3436.1,704.9,4460.26,#N/A N/A,155.73,894.34,1114.01,#N/A N/A,473.2,812.41
1994/1/27,618.85,3427.3,684.5,4467.35,#N/A N/A,156.56,907.44,1109.06,#N/A N/A,477.05,818.6
1994/1/28,621.81,3447.4,689.2,4492.21,#N/A N/A,157.25,926.75,1075.22,#N/A N/A,478.7,799.26
1994/1/31,637.01,3491.8,740.6,4554.85,#N/A N/A,161.05,945.71,1055.17,#N/A N/A,481.61,770.25
1994/2/1,641.02,3481.5,826.9,4591.28,#N/A N/A,162.19,960.1,1083.96,#N/A N/A,479.62,755.15
1994/2/2,639.98,3520.3,823.1,4573.43,#N/A N/A,161.95,974.26,1097.17,#N/A N/A,482,772.2
1994/2/3,637.7,3491.5,798.4,4560.28,#N/A N/A,161.37,955.02,1103.19,#N/A N/A,480.71,780.17
1994/2/4,631.07,3475.4,821.3,4447.19,#N/A N/A,159.84,964.42,1114.91,#N/A N/A,469.81,797.86
1994/2/7,622.22,3419.1,848.7,4448.71,#N/A N/A,157.63,914.88,1073.43,#N/A N/A,471.76,0
1994/2/8,624.25,3440.2,888,4452.18,#N/A N/A,158.24,923,1068.68,#N/A N/A,471.05,0
1994/2/9,623.81,3429.1,904.7,4463.17,#N/A N/A,158.07,923,1058.39,#N/A N/A,472.77,0
1994/2/10,621.35,3407,1000.9,4441.97,#N/A N/A,157.56,923,1068.33,#N/A N/A,468.93,0
1994/2/11,621.16,3378.9,1035.4,4405.6,#N/A N/A,157.56,923,1061.57,#N/A N/A,470.18,0
1994/2/14,623.27,3363.5,1035.4,4395.2,#N/A N/A,158.01,901.38,1018.55,#N/A N/A,470.23,779.91
1994/2/15,625.3,3393.2,1035.4,4414.44,#N/A N/A,158.53,901.81,1008.72,#N/A N/A,472.52,772.76
1994/2/16,625.88,3417.7,1035.4,4424.1,#N/A N/A,158.73,920.43,1031.35,#N/A N/A,472.79,776.1
1994/2/17,623.95,3425.3,1040.9,4407.28,#N/A N/A,158.2,920.38,1030.41,#N/A N/A,470.34,768.57
1994/2/18,622.75,3382.6,944.8,4378.39,#N/A N/A,157.7,925.39,1067.35,#N/A N/A,467.69,769.18
1994/2/21,617.98,3350.3,928.5,4349.04,#N/A N/A,156.51,946,1119.17,#N/A N/A,467.69,754.41
1994/2/22,621.17,3333.7,1053.6,4371.11,#N/A N/A,157.34,953.22,1094.44,#N/A N/A,471.46,768.17
1994/2/23,623.28,3341.9,1063,4368.35,#N/A N/A,157.7,950.01,1074.86,#N/A N/A,470.69,759.71
1994/2/24,619.27,3267.5,997.9,4329.12,#N/A N/A,156.53,932.15,1064.75,#N/A N/A,464.26,758.84
1994/2/25,622.01,3281.2,1008.3,4364.23,#N/A N/A,157.14,919.76,1068.9,#N/A N/A,466.07,787.42
1994/2/28,627.79,3328.1,1053.8,4423.84,#N/A N/A,158.47,918.88,1066.21,#N/A N/A,467.14,770.98
1994/3/1,624.1,3270.6,1073.3,4390.43,#N/A N/A,157.44,918.88,1085.91,#N/A N/A,464.44,757.29
1994/3/2,618.8,3248.1,1021.4,4362.21,#N/A N/A,156.01,906.66,1077.68,#N/A N/A,464.81,742.06
1994/3/3,616.58,3246.5,1045.7,4370.25,#N/A N/A,155.5,902.16,1076.18,#N/A N/A,463.01,734.45
1994/3/4,617.94,3278,1114,4398.56,#N/A N/A,155.86,896.55,1080.24,#N/A N/A,464.74,726.3
1994/3/7,619.95,3305.9,1193.9,4436.65,#N/A N/A,156.44,895.62,1074.75,#N/A N/A,466.91,718.4
1994/3/8,621.36,3264.4,1204.5,4431.23,#N/A N/A,156.72,884.85,1075.19,#N/A N/A,465.88,711.27
1994/3/9,618.74,3246.7,1260.2,4444.45,#N/A N/A,156.06,877.85,1068.41,#N/A N/A,467.06,716.11
1994/3/10,619.7,3233.9,1266.9,4443.18,#N/A N/A,156.22,878.58,1070.2,#N/A N/A,463.9,698.89
1994/3/11,620.22,3191.9,1268.7,4446.86,#N/A N/A,156.35,901.87,1074.53,#N/A N/A,466.44,717.38
1994/3/14,623.55,3233.4,1329.6,4470.36,#N/A N/A,157.09,912.83,1074.53,#N/A N/A,467.39,788.42
1994/3/15,624.22,3267.4,1350.9,4500.58,#N/A N/A,157.21,911.43,1087.46,#N/A N/A,467.01,772.76
1994/3/16,626.5,3242.9,1408.4,4525.64,#N/A N/A,157.82,906.53,1087.73,#N/A N/A,469.42,793.87
1994/3/17,627.16,3255.7,1393.7,4543.29,#N/A N/A,157.95,898.56,1089.68,#N/A N/A,470.9,776.04
1994/3/18,622.45,3218.1,1331.8,4566.61,#N/A N/A,156.65,893.07,1080.91,#N/A N/A,471.06,765.22
1994/3/21,617.93,3198,1270.8,4523.5,#N/A N/A,155.39,885.65,1074.83,#N/A N/A,468.54,731.62
1994/3/22,618.05,3201.5,1353.5,4551.88,#N/A N/A,155.59,877.95,1070.71,#N/A N/A,468.8,739.31
1994/3/23,617.22,3155.3,1415.7,4609.93,#N/A N/A,155.47,879.78,1068.25,#N/A N/A,468.54,725.21
1994/3/24,613.73,3121.7,1376.6,4569.65,#N/A N/A,154.54,875.72,1059.15,#N/A N/A,464.35,724.3
1994/3/25,612.76,3129,1459,4528.29,#N/A N/A,154.35,868.03,1059.15,#N/A N/A,460.58,719.05
1994/3/28,613.32,3129.5,1469.2,4487.97,#N/A N/A,154.4,883.24,1040.54,#N/A N/A,460,702.23
1994/3/29,608.75,3123.4,1440.7,4393.61,#N/A N/A,153.28,875.62,1039.22,#N/A N/A,452.48,706.91
1994/3/30,601.45,3092.4,1515.5,4313.91,#N/A N/A,151.52,865.68,1019.6,#N/A N/A,445.55,706.34
1994/3/31,599.74,3086.4,1515.5,4329.62,#N/A N/A,151.07,867.22,1003.5,#N/A N/A,445.77,704.46
1994/4/1,597.88,3086.4,1515.5,4329.62,#N/A N/A,150.62,862.61,1016.54,#N/A N/A,445.77,698.84
1994/4/4,592.36,3086.4,1355,4230.1,#N/A N/A,148.94,860.47,999.71,#N/A N/A,438.92,694.38
1994/4/5,600.62,3116.2,1427.9,4273.29,#N/A N/A,150.97,860.47,1003.79,#N/A N/A,448.29,682.75
1994/4/6,602.54,3131.5,1435.5,4313.26,#N/A N/A,151.43,863.04,1000.77,#N/A N/A,448.05,679.74
1994/4/7,605.39,3129,1474.8,4339.07,#N/A N/A,152.18,863.36,989.53,#N/A N/A,450.88,677.31
1994/4/8,604.27,3120.8,1537.4,4327.41,#N/A N/A,151.95,872.53,995.44,#N/A N/A,447.1,678.85
1994/4/11,610.71,3149.4,1659.5,4303,#N/A N/A,153.57,894.47,975.03,#N/A N/A,449.87,659.05
1994/4/12,609.06,3159.1,1648.8,4295.41,#N/A N/A,153.16,880.87,954.39,#N/A N/A,447.57,665.61
1994/4/13,609.07,3145.8,1552.7,4248.8,#N/A N/A,153.06,882.33,962.82,#N/A N/A,446.26,656.79
1994/4/14,608.21,3131.7,1506.2,4254.85,#N/A N/A,152.8,883.52,960.48,#N/A N/A,446.38,636.08
1994/4/15,610.4,3168.3,1443.4,4239.95,#N/A N/A,153.28,889.48,974.18,#N/A N/A,446.18,626.79
1994/4/18,608.11,3138.2,1401.1,4168.06,#N/A N/A,152.65,892.15,992.42,#N/A N/A,442.46,604.15
1994/4/19,607.41,3128,1345.6,4115.07,#N/A N/A,152.31,885.85,988.17,#N/A N/A,442.54,572.73
1994/4/20,603.69,3098.3,1283.8,4105.93,#N/A N/A,151.28,880.84,976.3,#N/A N/A,441.96,540.24
1994/4/21,606.3,3101.2,1283.8,4167.22,#N/A N/A,151.96,881.97,976.04,#N/A N/A,448.73,582.43
1994/4/22,608.68,3133.7,1420.2,4167.16,#N/A N/A,152.69,884.85,970.25,#N/A N/A,447.63,566.07
1994/4/25,610.93,3106.1,1551.6,4236.73,#N/A N/A,153.29,892.7,976.72,#N/A N/A,452.71,560.8
1994/4/26,612.85,3125.3,1583.8,4263.8,#N/A N/A,153.8,887.64,975.16,#N/A N/A,451.87,579.72
1994/4/27,614.96,3150,1605.1,4287.77,#N/A N/A,154.38,897.43,981.26,#N/A N/A,451.87,598.5
1994/4/28,614.98,3129.9,1672.7,4270.78,#N/A N/A,154.39,909.39,988.71,#N/A N/A,449.1,599.63
1994/4/29,617.3,3125.3,1708.4,4267.12,#N/A N/A,154.9,900.14,988.71,#N/A N/A,450.91,592.56
1994/5/2,617.47,3125.3,1725.6,4282.33,#N/A N/A,154.89,919.26,988.71,#N/A N/A,453.02,0
1994/5/3,616.78,3100,1648.3,4283.61,#N/A N/A,154.67,917.55,987.14,#N/A N/A,453.03,605.77
1994/5/4,610.74,3070.5,1573.8,4269.17,#N/A N/A,153.17,922.33,990.11,#N/A N/A,451.72,619.58
1994/5/5,609.37,3106,1447.8,4269.17,#N/A N/A,152.75,922.33,987.17,#N/A N/A,451.38,590.87
1994/5/6,610.38,3106,1510.3,4254.06,#N/A N/A,152.93,927.84,980.92,#N/A N/A,447.82,585.8
1994/5/9,605.53,3097.8,1421.7,4179.13,#N/A N/A,151.68,940.15,982.05,#N/A N/A,442.32,581.7
1994/5/10,607.64,3136.3,1547.9,4189.92,#N/A N/A,152.28,947.4,970.35,#N/A N/A,446.01,595.38
1994/5/11,606.79,3130.5,1546,4168.21,#N/A N/A,152.04,948.91,950.77,#N/A N/A,441.49,591.18
1994/5/12,609.56,3137.8,1637.8,4162.52,#N/A N/A,152.78,952.45,950.77,#N/A N/A,443.75,582.16
1994/5/13,610.49,3119.2,1585.8,4175.35,#N/A N/A,153,950.45,934.19,#N/A N/A,444.14,590.39
1994/5/16,610.7,3115.6,1562.6,4208.28,#N/A N/A,153.07,941.66,952.89,#N/A N/A,444.49,592.57
1994/5/17,614.05,3123.5,1648.3,4269.15,#N/A N/A,154.07,946.87,944.94,#N/A N/A,449.37,592.02
1994/5/18,619.14,3116.5,1790.9,4278.04,#N/A N/A,155.46,946.87,926.41,#N/A N/A,453.69,583.32
1994/5/19,619.48,3122.8,2008.4,4285.68,#N/A N/A,155.7,951.73,906.47,#N/A N/A,456.48,590.54
1994/5/20,621.01,3127.3,2031.7,4298.38,#N/A N/A,156.09,948.5,912.99,#N/A N/A,454.92,594.22
1994/5/23,620.06,3108.4,2096.2,4298.38,#N/A N/A,155.88,945.5,887.08,#N/A N/A,453.2,587.65
1994/5/24,619.02,3089.1,2127.7,4286.98,#N/A N/A,155.65,945.89,854.25,#N/A N/A,454.81,590.46
1994/5/25,617.44,3020.7,2301.7,4291.37,#N/A N/A,155.32,943.92,806.67,#N/A N/A,456.34,586.76
1994/5/26,617.34,3019.7,2342.1,4330.71,#N/A N/A,155.32,950.76,836.31,#N/A N/A,457.06,577.46
1994/5/27,618.06,2966.4,2349.4,4328.88,#N/A N/A,155.54,953.86,855.43,#N/A N/A,457.33,573.36
1994/5/30,618.4,2966.4,2428.4,4320.67,#N/A N/A,155.66,945.64,845.33,#N/A N/A,457.33,544.26
1994/5/31,617.91,2970.5,2467.2,4326.77,#N/A N/A,155.54,939.49,860.1,#N/A N/A,456.5,556.26
1994/6/1,618.45,2931.9,2526.4,4289.66,#N/A N/A,155.63,932.77,875.35,#N/A N/A,457.63,545.05
